	30-41	34-43	36-43	40-41	dt
3460	0.023474178403755732	2.28962818003914	0.016393442622949072	-0.1002865329512902	25.01.2016 1:20:14
3461	0.023584905660378384	2.28962818003914	0.016501650165016382	-0.10344827586207038	25.01.2016 1:30:15
3462	0.023584905660378384	2.28962818003914	0.013157894736841404	-0.10601719197707796	25.01.2016 1:40:14
3463	0.023584905660378384	2.28962818003914	0.013245033112582018	-0.10662824207492837	25.01.2016 1:50:14
3464	0.023474178403755732	2.28962818003914	0.006578947368420715	-0.10919540229885022	25.01.2016 2:00:14
3465	0.021077283372364725	2.28962818003914	0.006578947368420715	-0.11174785100286547	25.01.2016 2:10:14
3466	0.021077283372364725	2.28962818003914	0.006578947368420715	-0.11174785100286547	25.01.2016 2:20:14
3467	0.021077283372364725	2.28962818003914	0.006578947368420715	-0.11428571428571495	25.01.2016 2:30:14
3468	0.03271028037383212	2.28962818003914	0.026315789473684348	-0.08933717579250718	25.01.2016 2:40:14
3469	0.035128805620608515	2.28962818003914	0.026315789473684348	-0.08670520231213949	25.01.2016 2:50:14
3470	0.03755868544600948	2.28962818003914	0.029702970297030513	-0.084057971014493	25.01.2016 3:00:15
3471	0.03755868544600948	2.28962818003914	0.02950819672131058	-0.084057971014493	25.01.2016 3:10:14
3472	0.03755868544600948	2.28962818003914	0.036303630363036764	-0.077809798270894	25.01.2016 3:20:14
3473	0.040000000000000584	2.28962818003914	0.036303630363036764	-0.077809798270894	25.01.2016 3:30:14
3474	0.042253521126761694	2.28962818003914	0.036303630363036764	-0.07514450867052172	25.01.2016 3:40:14
3475	0.042253521126761694	2.28962818003914	0.036303630363036764	-0.06936416184971134	25.01.2016 3:50:14
3476	0.044496487119439404	2.23679060665362	0.03921568627451084	-0.07204610951008733	25.01.2016 4:00:14
3477	0.049180327868853735	2.23679060665362	0.042904290429042896	-0.06936416184971134	25.01.2016 4:10:14
3478	0.049180327868853735	2.1839530332681	0.03921568627451084	-0.07204610951008733	25.01.2016 4:20:14
3479	0.049180327868853735	2.1839530332681	0.042622950819672066	-0.06666666666666649	25.01.2016 4:30:14
3480	0.05361305361305466	2.1839530332681	0.042622950819672066	-0.06590257879656287	25.01.2016 4:40:14
3481	0.05361305361305466	2.1839530332681	0.04545454545454448	-0.06285714285714504	25.01.2016 4:50:14
3482	0.058548009367681016	2.1839530332681	0.04885993485341812	-0.05747126436781721	25.01.2016 5:00:14
3483	0.06103286384976526	2.1839530332681	0.052631578947368717	-0.05475504322766628	25.01.2016 5:10:14
3484	0.06103286384976526	2.1839530332681	0.05573770491803208	-0.05475504322766628	25.01.2016 5:20:14
3485	0.06323185011709527	2.1839530332681	0.05537459283387545	-0.05172413793103445	25.01.2016 5:30:13
3486	0.07042253521126707	2.1839530332681	0.05882352941176462	-0.048710601719197076	25.01.2016 5:40:13
3487	0.07259953161592486	2.1839530332681	0.0653594771241825	-0.0429799426934094	25.01.2016 5:50:14
3488	0.0772833723653404	2.1839530332681	0.06840390879478836	-0.0429799426934094	25.01.2016 6:00:13
3489	0.0772833723653404	2.1839530332681	0.06840390879478836	-0.0429799426934094	25.01.2016 6:10:14
3490	0.08158508158508102	2.1839530332681	0.07443365695792858	-0.0342857142857137	25.01.2016 6:20:14
